9.288888888888888751e-01,9.452777777777777724e-01,9.527777777777778345e-01,9.461111111111111249e-01,9.213888888888888129e-01,9.286111111111111649e-01,9.541666666666667185e-01,9.472222222222221877e-01,9.425000000000000044e-01,9.438888888888888884e-01,9.419444444444444731e-01,9.377777777777777102e-01,9.438888888888889994e-01,9.549999999999999600e-01,9.608333333333333171e-01,9.494444444444444242e-01,9.619444444444444908e-01,9.644444444444444375e-01,9.480555555555554292e-01,9.536111111111111871e-01
9.227777777777776969e-01,9.211111111111111027e-01,9.113888888888889150e-01,9.091666666666665675e-01,9.274999999999999911e-01,9.088888888888888573e-01,9.388888888888888840e-01,9.347222222222221211e-01,9.422222222222221832e-01,9.191666666666667984e-01,9.411111111111111205e-01,9.136111111111110406e-01,9.205555555555555713e-01,9.169444444444444509e-01,9.161111111111110983e-01,9.100000000000000311e-01,9.358333333333334059e-01,9.213888888888888129e-01,9.216666666666666341e-01,9.263888888888888173e-01
8.774999999999999467e-01,8.980555555555554959e-01,8.900000000000000133e-01,8.777777777777778789e-01,8.813888888888888884e-01,9.052777777777777368e-01,9.044444444444443842e-01,8.969444444444445441e-01,8.816666666666667096e-01,9.066666666666666208e-01,8.938888888888888440e-01,8.905555555555556557e-01,9.122222222222222676e-01,8.686111111111111116e-01,8.800000000000000044e-01,8.963888888888889017e-01,8.722222222222221211e-01,8.994444444444444908e-01,8.872222222222222454e-01,8.652777777777778123e-01
8.822222222222222410e-01,8.783333333333334103e-01,8.552777777777776924e-01,8.847222222222221877e-01,8.816666666666665986e-01,8.208333333333333037e-01,8.224999999999998979e-01,8.100000000000000533e-01,8.041666666666666963e-01,8.524999999999999245e-01,8.827777777777777724e-01,8.561111111111110450e-01,8.544444444444444509e-01,8.113888888888889372e-01,8.322222222222223076e-01,8.183333333333333570e-01,8.172222222222221832e-01,8.683333333333332904e-01,8.588888888888888129e-01,8.650000000000001021e-01
7.947222222222223298e-01,8.138888888888888840e-01,8.200000000000000622e-01,7.772222222222223698e-01,7.655555555555556557e-01,8.022222222222221699e-01,8.472222222222222099e-01,8.263888888888888395e-01,8.561111111111111560e-01,8.216666666666666563e-01,8.130555555555555314e-01,7.838888888888888573e-01,8.305555555555554914e-01,8.133333333333332416e-01,8.477777777777776302e-01,8.505555555555555092e-01,8.074999999999999956e-01,7.852777777777776302e-01,8.341666666666666119e-01,8.111111111111112271e-01
7.733333333333333171e-01,7.486111111111111160e-01,7.130555555555555536e-01,7.605555555555555403e-01,7.761111111111110850e-01,7.744444444444444908e-01,7.255555555555555092e-01,6.997222222222222454e-01,7.447222222222221744e-01,7.069444444444443754e-01,7.750000000000000222e-01,7.341666666666666341e-01,8.027777777777778123e-01,7.791666666666666741e-01,8.283333333333333659e-01,7.152777777777777901e-01,7.766666666666667274e-01,7.430555555555555802e-01,8.200000000000000622e-01,7.647222222222220811e-01
6.452777777777778390e-01,6.902777777777778789e-01,6.908333333333334103e-01,6.405555555555555447e-01,7.586111111111111249e-01,7.186111111111112004e-01,7.969444444444443443e-01,6.827777777777777057e-01,6.930555555555556468e-01,6.963888888888888351e-01,7.544444444444444731e-01,7.049999999999999600e-01,7.763888888888887951e-01,7.591666666666666563e-01,7.355555555555555181e-01,7.505555555555555314e-01,7.552777777777777146e-01,7.027777777777777235e-01,7.202777777777777946e-01,7.461111111111110583e-01
6.558333333333333792e-01,6.013888888888888618e-01,6.536111111111111427e-01,6.352777777777778301e-01,7.224999999999999201e-01,7.713888888888889017e-01,6.097222222222221655e-01,6.761111111111109961e-01,6.722222222222222765e-01,6.758333333333332860e-01,6.313888888888888884e-01,6.238888888888889372e-01,6.969444444444443665e-01,6.669444444444444509e-01,6.408333333333333659e-01,5.888888888888887951e-01,6.891666666666667052e-01,6.591666666666665675e-01,6.391666666666667718e-01,6.577777777777777946e-01
6.761111111111109961e-01,6.269444444444444153e-01,6.049999999999999822e-01,5.355555555555555625e-01,5.749999999999999556e-01,6.136111111111109961e-01,5.994444444444444464e-01,5.963888888888888573e-01,6.094444444444443443e-01,6.113888888888888706e-01,6.494444444444444908e-01,5.933333333333333792e-01,5.936111111111110894e-01,5.655555555555555891e-01,5.725000000000000089e-01,6.263888888888887729e-01,4.666666666666666741e-01,6.799999999999999378e-01,5.744444444444444242e-01,6.469444444444445441e-01
5.833333333333333703e-01,4.830555555555555713e-01,5.925000000000000266e-01,5.772222222222221921e-01,5.213888888888889017e-01,5.377777777777777990e-01,5.052777777777778256e-01,5.422222222222221610e-01,5.761111111111110183e-01,5.963888888888888573e-01,5.402777777777777457e-01,5.688888888888888884e-01,4.641666666666666718e-01,5.711111111111111249e-01,5.330555555555556158e-01,6.216666666666665897e-01,5.527777777777777013e-01,6.075000000000000400e-01,5.424999999999999822e-01,5.541666666666666963e-01
