9.993415895061728005e-01,9.992412808641975008e-01,9.987342592592592938e-01,9.984135030864197402e-01,9.984009259259259972e-01,9.985699074074073645e-01,9.983736111111111144e-01,9.991149691358024443e-01,9.989163580246914753e-01,9.982479938271605624e-01,9.992829475308641074e-01,9.992641203703702679e-01,9.964373456790123207e-01,9.990222993827160280e-01,9.990724537037036779e-01,9.995054783950616528e-01,9.995523919753086517e-01,9.987550925925925416e-01,9.997581018518518770e-01,9.980770061728395648e-01
9.982223765432097773e-01,9.983302469135801882e-01,9.979540123456789313e-01,9.919878858024691048e-01,9.983479166666666682e-01,9.974505401234566859e-01,9.977153549382716813e-01,9.990414351851851782e-01,9.988432870370370642e-01,9.965452160493827316e-01,9.969222993827160373e-01,9.984320216049381580e-01,9.978231481481480980e-01,9.959625771604938560e-01,9.964850308641975962e-01,9.944350308641974889e-01,9.976577160493828034e-01,9.968193672839505970e-01,9.977620370370370306e-01,9.963884259259258025e-01
9.962865740740741716e-01,9.908277777777777517e-01,9.954462962962961070e-01,9.856314814814816083e-01,9.895978395061728605e-01,9.955787037037036047e-01,9.929978395061728191e-01,9.934182870370371621e-01,9.968245370370371061e-01,9.925757716049382617e-01,9.939927469135801941e-01,9.913063271604938276e-01,9.938415123456789679e-01,9.928414351851851949e-01,9.935193672839506274e-01,9.941132716049382312e-01,9.938182098765432348e-01,9.903540895061728744e-01,9.909276234567900854e-01,9.967891975308642571e-01
9.682256172839506236e-01,9.766994598765432745e-01,9.888400462962962933e-01,9.870475308641974976e-01,9.675489969135803170e-01,9.851623456790122857e-01,9.807212962962963410e-01,9.816352623456789939e-01,9.791540123456790035e-01,9.840781635802469118e-01,9.807229166666665554e-01,9.873552469135802312e-01,9.831112654320987021e-01,9.899485339506172155e-01,9.789552469135802681e-01,9.912716049382715999e-01,9.723175925925925389e-01,9.806680555555555845e-01,9.849868827160493945e-01,9.912057098765433283e-01
9.525679012345679153e-01,9.783459876543209033e-01,9.631987654320987025e-01,9.720868055555555998e-01,9.424097993827160735e-01,9.725235339506173027e-01,9.830605709876543141e-01,9.658756172839505494e-01,9.627108024691357624e-01,9.831986111111111759e-01,9.825873456790124028e-01,9.767823302469136326e-01,9.796459104938272100e-01,9.795698302469134644e-01,9.582476080246913330e-01,9.656331790123456882e-01,9.718427469135803021e-01,9.737103395061728062e-01,9.402648919753086032e-01,9.725364197530864674e-01
9.342039351851851858e-01,9.576764660493827241e-01,9.167369598765431338e-01,9.570253086419754363e-01,8.923647376543208942e-01,9.268912037037037033e-01,9.244070216049382616e-01,9.411699845679012411e-01,9.218216820987653604e-01,9.804995370370370722e-01,9.162608796296296543e-01,9.117033950617283722e-01,9.409135030864196336e-01,9.407102623456790047e-01,8.977198302469135971e-01,9.616057098765432576e-01,9.527591820987654225e-01,9.527564043209877376e-01,9.214549382716049619e-01,9.498854938271604764e-01
8.263380401234567962e-01,9.462067129629629925e-01,8.867125771604936757e-01,8.442707561728395316e-01,8.445044753086418110e-01,9.410597993827160002e-01,9.133394290123456605e-01,9.323351851851851002e-01,9.018512345679011721e-01,9.085582561728394735e-01,9.183594135802468639e-01,7.531310185185184913e-01,8.280743827160494952e-01,8.617080246913580988e-01,8.734503858024691425e-01,8.945672067901234703e-01,8.522856481481481117e-01,9.293991512345678441e-01,9.206946759259260205e-01,8.753598765432099027e-01
7.498584876543209488e-01,8.158330246913579886e-01,7.749438271604937034e-01,8.688158179012345217e-01,7.773780092592592617e-01,8.231138117283951505e-01,9.087673611111112271e-01,8.748212191358023526e-01,9.222890432098764801e-01,8.224149691358024761e-01,8.797626543209877692e-01,8.728275462962962195e-01,8.925371913580247840e-01,8.696932870370370772e-01,8.328374228395062362e-01,6.892269290123457237e-01,8.609685185185185219e-01,7.229945216049382672e-01,7.242158179012345709e-01,8.171417438271606493e-01
7.870732253086420993e-01,8.049030092592592833e-01,7.086770061728395742e-01,7.181982253086419687e-01,7.804354938271604869e-01,7.609030092592592442e-01,8.201489197530863473e-01,8.450258487654321859e-01,8.276715277777777491e-01,6.996705246913580423e-01,7.804836419753087284e-01,6.451146604938272633e-01,7.995387345679012547e-01,6.883799382716049298e-01,8.371429783950616876e-01,8.516135030864196986e-01,6.499101851851851741e-01,7.896807870370370352e-01,8.676269290123457267e-01,8.609367283950617455e-01
6.889067129629629083e-01,6.465680555555555209e-01,8.333973765432098890e-01,7.877323302469136923e-01,7.097652777777777588e-01,7.661973765432098515e-01,6.509513888888888156e-01,5.662657407407407639e-01,8.213994598765432809e-01,7.154137345679012494e-01,6.843385802469136303e-01,6.575977623456789045e-01,7.752127314814813985e-01,7.115380401234567831e-01,6.621865740740739970e-01,7.078951388888888863e-01,5.857070987654321437e-01,8.417770833333333425e-01,7.160695987654321915e-01,7.890302469135801466e-01
